DEPOT,CODE,TYPE,GROUP,TEU,STATUS,FOODGRADE,IDLEDAYS,LEASECONTRACT,OWNERSHIP,SOC,BUILDDATE
BEANR003,HLXU3044298,40PC,FLAT-RACK,2,Not Blocked,no,29,,Owned,no,23/05/1996
BEANR003,ITAU8045830,40PC,FLAT-RACK,2,Not Blocked,no,54,,Owned,no,09/12/1985
BEANR003,COZU9144152,40PC,FLAT-RACK,2,Not Blocked,yes,18,,Owned,no,09/05/1996
BEANR003,MSWU9877778,40PC,FLAT-RACK,2,Not Blocked,no,78,,Owned,no,16/09/2004
BEANR003,MSAU8298855,40PC,FLAT-RACK,2,Not Blocked,yes,85,,Owned,no,15/06/2009
BEANR003,MRKU3914897,40PC,FLAT-RACK,2,Not Blocked,yes,21,,Owned,no,01/04/1984
BEANR003,SCMU4862530,40PC,FLAT-RACK,2,Not Blocked,yes,31,,Owned,no,29/12/2011
BEANR003,MRKU5022803,40PC,FLAT-RACK,2,Not Blocked,yes,31,,Owned,no,25/01/2011
BEANR003,CJYU1424023,40PC,FLAT-RACK,2,Out of Fleet,no,58,,Owned,no,09/08/1997
BEANR003,MSFU2910985,40PC,FLAT-RACK,2,Not Blocked,no,74,,Owned,no,14/02/1991
BEANR003,MSFU8666343,40PC,FLAT-RACK,2,Not Blocked,no,31,,Owned,no,04/07/2010
BEANR003,MSAU2455183,40PC,FLAT-RACK,2,Out of Fleet,yes,48,,Owned,no,14/11/2014
BEANR003,TLEU7289009,40PC,FLAT-RACK,2,Not Blocked,yes,9,,Owned,no,16/12/1996
BEANR003,HAMU7211875,40PC,FLAT-RACK,2,Not Blocked,no,48,,Owned,no,05/06/2018
BEANR003,CSNU5395885,40PC,FLAT-RACK,2,Not Blocked,no,25,,Owned,no,18/01/2006
BEANR003,CSNU2069659,40PC,FLAT-RACK,2,Not Blocked,no,4,,Owned,no,14/03/1989
BEANR003,CSNU2556474,40PC,FLAT-RACK,2,Not Blocked,no,57,,Owned,no,16/06/1984
BEANR003,SCMU6217308,40PC,FLAT-RACK,2,Not Blocked,no,34,,Owned,no,20/11/1987
BEANR003,HLBU7732992,40PC,FLAT-RACK,2,Not Blocked,no,74,,Owned,no,04/07/2015
BEANR003,CJYU3841140,40PC,FLAT-RACK,2,Not Blocked,no,71,,Owned,no,18/04/1994
BEANR003,HPJU8299044,40PC,FLAT-RACK,2,Not Blocked,yes,50,,Owned,no,20/08/1986
BEANR003,MSWU5663606,40PC,FLAT-RACK,2,Not Blocked,yes,13,,Owned,no,01/09/2018
BEANR003,MSAU8059611,40PC,FLAT-RACK,2,Not Blocked,no,84,,Owned,no,01/01/1982
BEANR003,MRKU4822015,40PC,FLAT-RACK,2,Not Blocked,no,66,,Owned,no,20/07/1982
BEANR003,HPJU1941072,40PC,FLAT-RACK,2,Not Blocked,yes,90,,Eligible for offhire,no,22/03/2019
BEANR003,MSFU1919078,40PC,FLAT-RACK,2,Not Blocked,yes,46,,Eligible for offhire,no,02/03/1980
BEANR003,MSAU8982998,40PC,FLAT-RACK,2,Not Blocked,no,18,,Owned,no,28/06/1980
BEANR003,MSFU8374543,40PC,FLAT-RACK,2,Not Blocked,no,59,,Owned,no,05/12/2010
BEANR003,HLXU1608867,40PC,FLAT-RACK,2,Not Blocked,no,71,,Owned,no,12/08/1987
BEANR003,HLXU7800091,40PC,FLAT-RACK,2,Not Blocked,yes,76,,Owned,no,04/08/1988
BEANR003,HPJU8652231,40PC,FLAT-RACK,2,Not Blocked,yes,50,,Owned,no,16/12/2011
BEANR003,COZU6586994,40PC,FLAT-RACK,2,Not Blocked,no,64,,Owned,no,30/12/1988
BEANR003,MRKU4219006,40PC,FLAT-RACK,2,Not Blocked,yes,77,,Eligible for offhire,no,16/08/1989
BEANR003,MRKU9631964,40PC,FLAT-RACK,2,Not Blocked,yes,89,,Eligible for offhire,no,07/03/2004
BEANR003,SCMU3277776,40PC,FLAT-RACK,2,Not Blocked,no,35,,Owned,no,19/07/1989
BEANR003,HLXU7963416,40PC,FLAT-RACK,2,Not Blocked,yes,66,,Owned,no,13/11/2009
BEANR003,HPJU1197740,40PC,FLAT-RACK,2,Not Blocked,yes,94,,Eligible for offhire,no,30/05/1997
BEANR003,HLXU3441029,40PC,FLAT-RACK,2,Not Blocked,yes,96,,Owned,no,26/10/2012
BEANR003,MRKU4025009,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,53,,Owned,no,01/01/2016
BEANR003,TLEU6357592,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,51,,Owned,no,17/03/1991
BEANR003,HAMU8036873,40PW,HC_PALLET_WIDE,2,Not Blocked,no,82,,Owned,no,22/04/1992
BEANR003,MRKU8026302,40PW,HC_PALLET_WIDE,2,Not Blocked,no,61,,Owned,no,17/04/1990
BEANR003,MSAU8239601,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,85,,Owned,no,14/06/2015
BEANR003,CSQU5457068,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,42,,Owned,no,29/05/1982
BEANR003,ITAU9348389,40PW,HC_PALLET_WIDE,2,Not Blocked,no,92,,Owned,no,07/12/2007
BEANR003,CSNU8702952,40PW,HC_PALLET_WIDE,2,Not Blocked,no,77,,Owned,no,02/05/1989
BEANR003,COZU4785984,40PW,HC_PALLET_WIDE,2,Not Blocked,no,27,,Owned,no,24/05/2010
BEANR003,CSQU4094787,40PW,HC_PALLET_WIDE,2,Not Blocked,yes,73,,Owned,no,25/12/2004
BEANR003,CSQU1660664,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,62,,Owned,no,22/05/2000
BEANR003,HLBU1382886,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,62,,Owned,no,13/07/1997
BEANR003,COZU8206577,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,35,,Owned,no,07/06/2001
BEANR003,MSFU5165924,45PW,HC_PALLET_WIDE,2,Out of Fleet,yes,39,,Owned,no,07/08/1996
BEANR003,MSWU7091198,45PW,HC_PALLET_WIDE,2,Not Blocked,no,75,,Eligible for offhire,no,16/11/1989
BEANR003,TLEU6192609,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,12,,Eligible for offhire,no,13/12/2007
BEANR003,MSWU1064507,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,32,,Owned,no,30/01/2009
BEANR003,SCMU3811324,45PW,HC_PALLET_WIDE,2,Out of Fleet,no,4,,Owned,no,25/10/2011
BEANR003,TLEU2635699,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,81,,Owned,no,21/11/2006
BEANR003,MSWU1486095,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,13,,Owned,no,29/12/2016
BEANR003,HAMU4067319,45PW,HC_PALLET_WIDE,2,Not Blocked,no,41,,Eligible for offhire,no,06/10/1979
BEANR003,CSNU6356005,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,67,,Owned,no,20/04/2018
BEANR003,HLBU7040172,45PW,HC_PALLET_WIDE,2,Not Blocked,no,63,,Owned,no,16/08/2000
BEANR003,CSNU8640109,45PW,HC_PALLET_WIDE,2,Not Blocked,no,93,,Owned,no,03/12/1996
BEANR003,CJYU4537023,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,100,,Owned,no,07/09/1993
BEANR003,MSFU4008153,45PW,HC_PALLET_WIDE,2,Damaged,no,84,,Owned,no,17/06/1993
BEANR003,MSWU6161695,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,96,,Owned,no,07/08/2009
BEANR003,MSFU1657000,45PW,HC_PALLET_WIDE,2,Not Blocked,no,1,,Owned,no,04/01/1986
BEANR003,COZU2560013,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,98,,Owned,no,27/03/1979
BEANR003,MSAU3143051,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,1,,Owned,no,15/04/1986
BEANR003,ITAU3996059,45PW,HC_PALLET_WIDE,2,Not Blocked,no,7,,Owned,no,18/10/2014
BEANR003,HAMU7575788,45PW,HC_PALLET_WIDE,2,Not Blocked,no,84,,Owned,no,19/02/1999
BEANR003,HLXU2910470,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,53,,Owned,no,21/06/1985
BEANR003,CSQU2937670,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,53,,Owned,no,30/04/2007
BEANR003,HPJU9507767,45PW,HC_PALLET_WIDE,2,Not Blocked,no,8,,Owned,no,19/08/2003
BEANR003,CJYU5073813,45PW,HC_PALLET_WIDE,2,Damaged,yes,26,,Owned,no,20/06/2002
BEANR003,TLEU4732048,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,53,,Owned,no,25/04/1988
BEANR003,COZU4573072,45PW,HC_PALLET_WIDE,2,Not Blocked,no,13,,Owned,no,23/07/1988
BEANR003,CJYU6987051,45PW,HC_PALLET_WIDE,2,Not Blocked,no,2,,Owned,no,14/01/2001
BEANR003,COZU6159102,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,79,,Owned,no,23/03/2019
BEANR003,MSWU2705957,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,79,,Owned,no,16/05/1988
BEANR003,COZU3429500,45PW,HC_PALLET_WIDE,2,Not Blocked,no,3,,Owned,no,06/02/2005
BEANR003,HLBU8040009,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,64,,Owned,no,23/06/2013
BEANR003,MSWU4703514,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,67,,Owned,no,07/04/1997
BEANR003,HLBU3592210,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,78,,Owned,no,21/09/1998
BEANR003,HPJU2160847,45PW,HC_PALLET_WIDE,2,Not Blocked,no,42,,Owned,no,10/09/2007
BEANR003,TLEU8425888,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,54,,Owned,no,26/05/1992
BEANR003,CJYU5453004,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,90,,Owned,no,25/08/2016
BEANR003,HAMU6248741,45PW,HC_PALLET_WIDE,2,Out of Fleet,yes,73,,Owned,no,29/05/2004
BEANR003,MSFU7743198,45PW,HC_PALLET_WIDE,2,Not Blocked,no,37,,Eligible for offhire,no,14/06/2011
BEANR003,CSNU3611068,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,46,,Owned,no,05/08/1997
BEANR003,HAMU3036566,45PW,HC_PALLET_WIDE,2,Not Blocked,no,13,,Owned,no,19/07/2003
BEANR003,MSWU8753165,20KL,TANK,1,Not Blocked,yes,99,,Owned,no,13/05/2002
BEANR003,TLEU7896034,20KL,TANK,1,Not Blocked,no,57,,Owned,no,24/09/1988
BEANR003,MRKU7395636,20KL,TANK,1,Not Blocked,yes,96,,Owned,no,06/11/2018
BEANR003,MSAU1095359,20KL,TANK,1,Not Blocked,no,85,,Owned,no,22/04/1982
BEANR003,SCMU2828175,20KL,TANK,1,Damaged,no,13,,Owned,no,06/09/1996
BEANR003,TLEU6407651,20KL,TANK,1,Not Blocked,yes,61,,Owned,no,26/04/2002
BEANR003,MSWU3924228,20KL,TANK,1,Out of Fleet,yes,16,,Owned,no,12/05/2003
BEANR003,ITAU4255577,20KL,TANK,1,Not Blocked,no,31,,Owned,no,25/02/2010
BEANR003,HPJU9215614,20KL,TANK,1,Not Blocked,no,41,,Owned,no,04/03/2003
BEANR003,SCMU5544294,20KL,TANK,1,Not Blocked,yes,54,,Owned,no,05/02/2007
BEANR003,HLXU6381020,20KL,TANK,1,Damaged,yes,12,,Owned,no,12/03/1988
BEANR003,MSWU2645906,20KL,TANK,1,Not Blocked,yes,32,,Owned,no,01/03/1993
BEANR003,HAMU4078732,20KL,TANK,1,Not Blocked,yes,36,,Owned,no,19/05/2019
BEANR003,HAMU6068891,20KL,TANK,1,Not Blocked,yes,45,,Owned,no,14/07/1999
BEANR003,HLXU9439472,20KL,TANK,1,Not Blocked,no,58,,Owned,no,03/08/1982
BEANR003,HAMU2195673,20KL,TANK,1,Not Blocked,yes,38,,Eligible for offhire,no,30/12/2003
BEANR003,TLEU3067903,20KL,TANK,1,Not Blocked,no,58,,Owned,no,15/08/2000
BEANR003,CSNU7298344,20KL,TANK,1,Not Blocked,no,10,,Owned,no,27/05/2015
BEANR003,HLXU9098329,20KL,TANK,1,Not Blocked,no,44,,Owned,no,27/01/1991
BEANR003,CJYU3079668,20KL,TANK,1,Not Blocked,no,0,,Owned,no,26/03/1994
BEANR003,CSQU8599568,20KL,TANK,1,Not Blocked,yes,88,,Owned,no,18/05/1995
BEANR003,SCMU5134350,20KL,TANK,1,Not Blocked,no,78,,Owned,no,15/09/2013
BEANR003,CSQU6345197,20KL,TANK,1,Not Blocked,yes,34,,Eligible for offhire,no,20/07/1990
BEANR003,TLEU4145269,20KL,TANK,1,Not Blocked,yes,12,,Owned,no,10/12/2008
BEANR003,ITAU6228779,20KL,TANK,1,Not Blocked,no,76,,Owned,no,24/11/2000
BEANR003,MRKU5977522,20KL,TANK,1,Not Blocked,no,32,,Owned,no,28/11/1982
BEANR003,MSAU8534421,20KL,TANK,1,Not Blocked,yes,93,,Owned,no,24/05/1997
BEANR003,CSQU4001637,20KL,TANK,1,Not Blocked,no,34,,Owned,no,02/05/1991
BEANR003,MSFU5995088,20KL,TANK,1,Not Blocked,no,88,,Owned,no,18/03/1992
BEANR003,HAMU5002510,20KL,TANK,1,Not Blocked,no,26,,Owned,no,23/05/2006
BEANR003,COZU9305896,20KL,TANK,1,Not Blocked,no,57,,Owned,no,06/07/2000
BEANR003,HPJU2395981,20KL,TANK,1,Damaged,no,93,,Owned,no,06/02/2018
BEANR003,HLBU7440863,20KL,TANK,1,Not Blocked,yes,33,,Owned,no,14/04/1981
BEANR003,ITAU8687017,20KL,TANK,1,Not Blocked,no,29,,Owned,no,03/10/1979
BEANR003,MSWU7296076,20KL,TANK,1,Not Blocked,no,94,,Owned,no,12/10/1981
BEANR003,TLEU6641319,20KL,TANK,1,Not Blocked,no,78,,Eligible for offhire,no,27/01/1993
BEANR003,SCMU9107566,20KL,TANK,1,Not Blocked,yes,19,,Owned,no,03/11/2018
BEANR003,HPJU4041356,20KL,TANK,1,Not Blocked,no,87,,Owned,no,14/09/2006
BEANR003,CSQU7578191,20KL,TANK,1,Damaged,yes,75,,Eligible for offhire,no,11/06/2011
BEANR003,CSNU3808180,20KL,TANK,1,Damaged,yes,10,,Owned,no,31/12/2011
BEANR003,HAMU7280347,20KL,TANK,1,Not Blocked,yes,93,,Owned,no,05/05/2015
BEANR003,HLBU2673616,20KL,TANK,1,Not Blocked,no,85,,Owned,no,26/09/2013
BEANR003,SCMU1836398,20KL,TANK,1,Not Blocked,no,50,,Owned,no,22/10/1995
BEANR003,MSWU9927065,20KL,TANK,1,Not Blocked,yes,20,,Owned,no,13/03/1986
BEANR003,CSNU3735357,20KL,TANK,1,Not Blocked,yes,72,,Owned,no,23/08/1984
BEANR003,MSAU6475024,20KL,TANK,1,Out of Fleet,yes,21,,Owned,no,22/11/1979
BEANR003,MSFU8669855,20KL,TANK,1,Not Blocked,yes,70,,Owned,no,24/02/1979
BEANR003,HPJU2383992,20KL,TANK,1,Not Blocked,yes,17,,Owned,no,16/12/1989
BEANR003,HLBU3142457,20KL,TANK,1,Out of Fleet,no,61,,Owned,no,05/05/2016
BEANR003,CSNU4820816,20KL,TANK,1,Damaged,yes,5,,Owned,no,24/04/1982
BEANR003,HAMU5999385,20KL,TANK,1,Not Blocked,yes,100,,Owned,no,26/11/2013
BEANR003,HAMU8769102,20KL,TANK,1,Not Blocked,no,83,,Owned,no,07/09/1992
BEANR003,SCMU5847261,20KL,TANK,1,Not Blocked,no,25,,Owned,no,31/08/1993
BEANR003,MRKU1180944,20KL,TANK,1,Not Blocked,yes,6,,Owned,no,13/03/1990
BEANR003,MRKU8002326,20KL,TANK,1,Not Blocked,yes,10,,Owned,no,06/01/1994
BEANR003,MSFU6057606,20KL,TANK,1,Not Blocked,yes,49,,Owned,no,30/12/1994
BEANR003,HLBU1305664,20KL,TANK,1,Not Blocked,yes,19,,Owned,no,07/05/2005
DEHAM001,MRKU5614694,20GP,STANDARD,1,Not Blocked,yes,86,,Third party,yes,12/11/2003
DEHAM001,CSNU1994033,20GP,STANDARD,1,Not Blocked,yes,54,,Third party,yes,17/01/1988
DEHAM001,MSAU6446500,20GP,STANDARD,1,Not Blocked,yes,72,,Third party,yes,01/07/2012
DEHAM001,MSFU5793308,20GP,STANDARD,1,Not Blocked,yes,24,,Third party,yes,03/08/2005
DEHAM001,ITAU2464032,20GP,STANDARD,1,Out of Fleet,yes,59,,Third party,yes,05/02/1982
DEHAM001,HPJU4804610,20GP,STANDARD,1,Not Blocked,no,58,,Third party,yes,29/09/2006
DEHAM001,HAMU1161468,20GP,STANDARD,1,Not Blocked,no,38,,Third party,yes,21/08/1983
DEHAM001,MSFU5000933,20GP,STANDARD,1,Not Blocked,yes,13,,Third party,yes,29/07/2003
DEHAM001,HAMU8223348,20GP,STANDARD,1,Not Blocked,no,44,,Third party,yes,03/03/2000
DEHAM001,MRKU4641693,20GP,STANDARD,1,Not Blocked,yes,17,,Third party,yes,09/04/2006
DEHAM001,HLBU6390033,40GP,STANDARD,2,Not Blocked,no,16,,Third party,yes,12/12/2007
DEHAM001,ITAU4640040,40GP,STANDARD,2,Not Blocked,no,90,,Third party,yes,17/09/1986
DEHAM001,CSNU4895468,40GP,STANDARD,2,Not Blocked,yes,36,,Third party,yes,24/03/1998
DEHAM001,CSNU1414604,40GP,STANDARD,2,Not Blocked,yes,29,,Third party,yes,27/12/2003
DEHAM001,MSWU9204627,40GP,STANDARD,2,Not Blocked,yes,89,,Third party,yes,12/11/1985
DEHAM001,MSFU4501746,40HC,STANDARD,2,Not Blocked,no,20,,Third party,yes,15/06/2015
DEHAM001,MSWU6450746,40HC,STANDARD,2,Not Blocked,no,2,,Third party,yes,18/06/2008
DEHAM001,TLEU6464217,40HC,STANDARD,2,Not Blocked,yes,88,,Third party,yes,06/05/1985
DEHAM001,MRKU1465107,40HC,STANDARD,2,Not Blocked,no,30,,Third party,yes,18/07/2003
DEHAM001,MSWU2642467,40HC,STANDARD,2,Out of Fleet,no,74,,Third party,yes,12/02/2001
DEHAM001,MSWU2285433,40HC,STANDARD,2,Not Blocked,yes,47,,Third party,yes,05/10/2009
DEHAM001,MSFU8264600,40HC,STANDARD,2,Not Blocked,no,21,,Third party,yes,04/02/1989
DEHAM001,HLBU3357533,40HC,STANDARD,2,Not Blocked,yes,80,,Third party,yes,27/05/1985
DEHAM001,TLEU6332787,45HC,STANDARD,2,Not Blocked,no,29,,Third party,yes,27/09/2018
DEHAM001,CSNU8643370,45HC,STANDARD,2,Not Blocked,no,84,,Third party,yes,11/10/1989
DEHAM001,MSFU8460222,45HC,STANDARD,2,Not Blocked,yes,45,,Third party,yes,03/02/1982
DEHAM001,MSAU2461613,45HC,STANDARD,2,Out of Fleet,no,85,,Third party,yes,21/01/1989
DEHAM001,CSQU6054631,45HC,STANDARD,2,Not Blocked,no,41,,Third party,yes,06/03/1989
DEHAM001,SCMU8464835,45HC,STANDARD,2,Not Blocked,no,39,,Third party,yes,15/09/2009
DEHAM001,MSWU7946422,45HC,STANDARD,2,Not Blocked,yes,60,,Third party,yes,02/06/2014
DEHAM001,CJYU7279346,20RE,REEFER,1,Not Blocked,yes,32,,Third party,yes,18/09/1979
DEHAM001,MSFU3639464,20RE,REEFER,1,Not Blocked,no,93,,Third party,yes,26/03/1981
DEHAM001,MRKU2046579,20RE,REEFER,1,Not Blocked,yes,8,,Third party,yes,06/12/1979
DEHAM001,MSAU9885335,20RE,REEFER,1,Not Blocked,no,57,,Third party,yes,23/02/2011
DEHAM001,HPJU4620147,20RE,REEFER,1,Not Blocked,yes,36,,Third party,yes,18/07/1989
DEHAM001,MRKU5855467,20RE,REEFER,1,Not Blocked,yes,69,,Third party,yes,30/08/2019
DEHAM001,MSAU4668880,20RE,REEFER,1,Not Blocked,yes,29,,Third party,yes,05/12/2000
DEHAM001,MSFU8538468,20RE,REEFER,1,Not Blocked,no,72,,Third party,yes,05/11/1986
DEHAM001,MSWU2317733,20RE,REEFER,1,Not Blocked,yes,77,,Third party,yes,27/01/1997
DEHAM001,CSNU8795533,20RE,REEFER,1,Not Blocked,yes,73,,Third party,yes,19/04/1999
DEHAM001,ITAU4484652,20RE,REEFER,1,Not Blocked,no,99,,Third party,yes,05/06/2003
DEHAM001,HLBU3321865,20RE,REEFER,1,Not Blocked,yes,14,,Third party,yes,13/01/1979
DEHAM001,TLEU3694655,20RE,REEFER,1,Not Blocked,yes,31,,Third party,yes,02/08/1980
DEHAM001,COZU2346541,40RH,REEFER,2,Not Blocked,yes,67,,Third party,yes,20/10/1987
DEHAM001,HLBU4468990,40RH,REEFER,2,Not Blocked,yes,15,,Third party,yes,12/10/1997
DEHAM001,MSWU8446783,40RH,REEFER,2,Not Blocked,yes,67,,Third party,yes,14/04/2014
DEHAM001,ITAU2339090,40RH,REEFER,2,Not Blocked,no,93,,Third party,yes,10/05/2012
DEHAM001,MSWU1409461,40RH,REEFER,2,Not Blocked,no,32,,Third party,yes,03/12/1997
DEHAM001,HAMU1468148,40RH,REEFER,2,Damaged,no,40,,Third party,yes,14/01/2016
DEHAM001,TLEU4664566,40RH,REEFER,2,Not Blocked,yes,7,,Third party,yes,27/02/2016
DEHAM001,MSWU7247468,40RH,REEFER,2,Out of Fleet,no,99,,Third party,yes,19/01/1982
DEHAM001,MSAU8783733,40RH,REEFER,2,Not Blocked,no,5,,Third party,yes,01/09/1988
DEHAM001,ITAU4424638,40RH,REEFER,2,Out of Fleet,yes,2,,Third party,yes,02/09/2009
DEHAM001,MSFU6274664,40RH,REEFER,2,Not Blocked,no,45,,Third party,yes,05/09/2018
DEHAM001,HLBU9533310,40RH,REEFER,2,Not Blocked,yes,36,,Third party,yes,27/08/1991
DEHAM001,CJYU7423328,40RH,REEFER,2,Not Blocked,no,43,,Third party,yes,24/05/1995
DEHAM001,MSFU3360398,40RH,REEFER,2,Not Blocked,no,62,,Third party,yes,03/09/2019
DEHAM001,HAMU3833853,45RH,REEFER,2,Not Blocked,no,94,,Third party,yes,22/12/1981
DEHAM001,CSQU5646540,45RH,REEFER,2,Not Blocked,no,69,,Third party,yes,31/07/1979
DEHAM001,HAMU2296946,45RH,REEFER,2,Not Blocked,yes,68,,Third party,yes,15/05/1989
DEHAM001,HPJU3311955,45RH,REEFER,2,Not Blocked,yes,38,,Third party,yes,20/05/2017
DEHAM001,TLEU6334826,45RH,REEFER,2,Not Blocked,no,62,,Third party,yes,09/05/2007
DEHAM001,HLBU4473347,45RH,REEFER,2,Not Blocked,yes,44,,Third party,yes,11/08/1983
DEHAM001,ITAU6813353,45RH,REEFER,2,Damaged,yes,3,,Third party,yes,17/04/1980
DEHAM001,HPJU8334397,45RH,REEFER,2,Not Blocked,yes,70,,Third party,yes,10/07/1993
DEHAM001,HAMU3305345,45RH,REEFER,2,Not Blocked,no,59,,Third party,yes,01/09/2013
DEHAM001,CSNU3369695,45RH,REEFER,2,Not Blocked,yes,67,,Third party,yes,13/09/2019
DEHAM001,HAMU3473326,20OT,OPEN_TOP,1,Not Blocked,no,21,,Third party,yes,16/11/1991
DEHAM001,HAMU7336452,20OT,OPEN_TOP,1,Not Blocked,no,59,,Third party,yes,09/10/1979
DEHAM001,COZU3525330,20OT,OPEN_TOP,1,Not Blocked,yes,67,,Third party,yes,31/08/2004
DEHAM001,HPJU2733790,20OT,OPEN_TOP,1,Not Blocked,yes,65,,Third party,yes,09/08/1987
DEHAM001,MSAU5336231,20OT,OPEN_TOP,1,Not Blocked,yes,52,,Third party,yes,24/07/1985
DEHAM001,HAMU4628387,20OT,OPEN_TOP,1,Not Blocked,no,94,,Third party,yes,13/12/1985
DEHAM001,MRKU1733779,20OT,OPEN_TOP,1,Not Blocked,no,68,,Third party,yes,17/08/2002
DEHAM001,ITAU8339923,20OT,OPEN_TOP,1,Not Blocked,no,2,,Third party,yes,07/02/2001
DEHAM001,CSQU3925746,20OT,OPEN_TOP,1,Not Blocked,yes,71,,Third party,yes,21/01/2019
DEHAM001,COZU9833136,20OT,OPEN_TOP,1,Not Blocked,yes,38,,Third party,yes,28/09/2012
DEHAM001,HLBU4662929,20OT,OPEN_TOP,1,Not Blocked,yes,69,,Third party,yes,29/01/1984
DEHAM001,CJYU4681839,20OT,OPEN_TOP,1,Damaged,yes,25,,Third party,yes,18/12/1981
DEHAM001,CSQU8083302,40OT,OPEN_TOP,2,Not Blocked,no,11,,Third party,yes,27/10/1996
DEHAM001,MSFU9893336,40OT,OPEN_TOP,2,Not Blocked,yes,23,,Third party,yes,02/06/2009
DEHAM001,MSWU2462573,40OT,OPEN_TOP,2,Out of Fleet,yes,78,,Third party,yes,19/09/1989
DEHAM001,MSWU2246130,40OT,OPEN_TOP,2,Out of Fleet,no,70,,Third party,yes,13/03/2018
DEHAM001,HPJU3384708,40OT,OPEN_TOP,2,Not Blocked,no,69,,Third party,yes,24/06/2006
DEHAM001,COZU4606970,40OT,OPEN_TOP,2,Not Blocked,yes,0,,Third party,yes,04/11/2006
DEHAM001,HAMU6046858,40OT,OPEN_TOP,2,Not Blocked,no,54,,Third party,yes,27/06/2003
DEHAM001,SCMU9338225,40OT,OPEN_TOP,2,Not Blocked,yes,24,,Third party,yes,19/02/1981
DEHAM001,CJYU4033590,40OT,OPEN_TOP,2,Not Blocked,yes,52,,Third party,yes,22/12/2011
DEHAM001,SCMU8820733,20PC,FLAT-RACK,1,Not Blocked,no,77,,Third party,yes,08/01/1993
DEHAM001,HAMU8433889,40PC,FLAT-RACK,2,Not Blocked,yes,42,,Third party,yes,08/12/1997
DEHAM001,HPJU3388857,40PC,FLAT-RACK,2,Not Blocked,no,99,,Third party,yes,07/09/1987
DEHAM001,HLBU3394353,40PC,FLAT-RACK,2,Not Blocked,no,10,,Third party,yes,10/03/2000
DEHAM001,HLXU8846389,40PC,FLAT-RACK,2,Not Blocked,no,97,,Third party,yes,02/01/2008
DEHAM001,CSNU4321933,40PW,HC_PALLET_WIDE,2,Not Blocked,no,35,,Third party,yes,31/08/2009
DEHAM001,COZU4601137,45PW,HC_PALLET_WIDE,2,Not Blocked,no,19,,Third party,yes,03/01/2010
DEHAM001,CJYU9332131,45PW,HC_PALLET_WIDE,2,Not Blocked,no,74,,Third party,yes,08/08/1994
DEHAM001,COZU3375515,45PW,HC_PALLET_WIDE,2,Not Blocked,no,58,,Third party,yes,07/11/2007
DEHAM001,ITAU4193033,45PW,HC_PALLET_WIDE,2,Not Blocked,no,12,,Third party,yes,25/06/1997
DEHAM001,TLEU4506446,45PW,HC_PALLET_WIDE,2,Not Blocked,no,9,,Third party,yes,07/03/1981
DEHAM001,HPJU3391623,45PW,HC_PALLET_WIDE,2,Not Blocked,yes,64,,Third party,yes,21/09/2002
DEHAM001,CJYU9146995,45PW,HC_PALLET_WIDE,2,Not Blocked,no,12,,Third party,yes,05/01/2009
DEHAM001,MSAU3353403,45PW,HC_PALLET_WIDE,2,Not Blocked,no,52,,Third party,yes,05/05/2009
DEHAM001,HPJU3733476,20KL,TANK,1,Not Blocked,no,29,,Third party,yes,12/05/2016
DEHAM001,HLBU4607760,20KL,TANK,1,Not Blocked,no,78,,Third party,yes,06/09/2019
DEHAM001,HPJU8606433,20KL,TANK,1,Not Blocked,no,19,,Third party,yes,15/11/1993
DEHAM002,CJYU9702467,20GP,STANDARD,1,Out of Fleet,no,44,,Third party,yes,30/12/2013
DEHAM002,MSWU6094688,20GP,STANDARD,1,Not Blocked,yes,2,,Third party,yes,27/09/1984
DEHAM002,ITAU9346787,20GP,STANDARD,1,Not Blocked,yes,74,,Third party,yes,21/09/2019
DEHAM002,HLBU4414337,20GP,STANDARD,1,Not Blocked,no,19,,Third party,yes,05/06/2005
